time	susceptible (0-9)	susceptible (10-19)	susceptible (20-29)	susceptible (30-39)	susceptible (40-49)	susceptible (50-59)	susceptible (60-69)	susceptible (70-79)	susceptible (80+)	susceptible (total)	severe (0-9)	severe (10-19)	severe (20-29)	severe (30-39)	severe (40-49)	severe (50-59)	severe (60-69)	severe (70-79)	severe (80+)	severe (total)	exposed (0-9)	exposed (10-19)	exposed (20-29)	exposed (30-39)	exposed (40-49)	exposed (50-59)	exposed (60-69)	exposed (70-79)	exposed (80+)	exposed (total)	overflow (0-9)	overflow (10-19)	overflow (20-29)	overflow (30-39)	overflow (40-49)	overflow (50-59)	overflow (60-69)	overflow (70-79)	overflow (80+)	overflow (total)	ICU (0-9)	ICU (10-19)	ICU (20-29)	ICU (30-39)	ICU (40-49)	ICU (50-59)	ICU (60-69)	ICU (70-79)	ICU (80+)	ICU (total)	infectious (0-9)	infectious (10-19)	infectious (20-29)	infectious (30-39)	infectious (40-49)	infectious (50-59)	infectious (60-69)	infectious (70-79)	infectious (80+)	infectious (total)	cumulative_recovered (0-9)	cumulative_recovered (10-19)	cumulative_recovered (20-29)	cumulative_recovered (30-39)	cumulative_recovered (40-49)	cumulative_recovered (50-59)	cumulative_recovered (60-69)	cumulative_recovered (70-79)	cumulative_recovered (80+)	cumulative_recovered (total)	cumulative_hospitalized (0-9)	cumulative_hospitalized (10-19)	cumulative_hospitalized (20-29)	cumulative_hospitalized (30-39)	cumulative_hospitalized (40-49)	cumulative_hospitalized (50-59)	cumulative_hospitalized (60-69)	cumulative_hospitalized (70-79)	cumulative_hospitalized (80+)	cumulative_hospitalized (total)	cumulative_critical (0-9)	cumulative_critical (10-19)	cumulative_critical (20-29)	cumulative_critical (30-39)	cumulative_critical (40-49)	cumulative_critical (50-59)	cumulative_critical (60-69)	cumulative_critical (70-79)	cumulative_critical (80+)	cumulative_critical (total)	cumulative_fatality (0-9)	cumulative_fatality (10-19)	cumulative_fatality (20-29)	cumulative_fatality (30-39)	cumulative_fatality (40-49)	cumulative_fatality (50-59)	cumulative_fatality (60-69)	cumulative_fatality (70-79)	cumulative_fatality (80+)	cumulative_fatality (total)
2020-02-01	39721484	42332393	46094077	44668271	40348398	42120069	38488173	24082598	13147180	331002643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-02	39721484	42332393	46094077	44668271	40348398	42120069	38488173	24082598	13147180	331002640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-03	39721483	42332392	46094076	44668270	40348397	42120068	38488172	24082598	13147180	331002638	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-04	39721483	42332392	46094076	44668270	40348397	42120068	38488172	24082597	13147180	331002635	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-05	39721483	42332391	46094075	44668269	40348397	42120067	38488172	24082597	13147179	331002631	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-06	39721482	42332391	46094075	44668269	40348396	42120067	38488171	24082597	13147179	331002627	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	0	6	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-07	39721482	42332390	46094074	44668268	40348395	42120066	38488171	24082596	13147179	331002622	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	2	1	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	1	0	0	7	0	0	1	1	0	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-08	39721481	42332390	46094073	44668268	40348395	42120066	38488170	24082596	13147179	331002617	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	1	0	8	1	1	1	1	1	7	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-09	39721480	42332389	46094073	44668267	40348394	42120065	38488169	24082596	13147179	331002611	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	1	0	10	1	1	1	1	1	8	1	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-10	39721479	42332388	46094072	44668266	40348393	42120064	38488168	24082595	13147178	331002604	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	1	0	11	1	1	2	2	1	9	1	1	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-11	39721478	42332387	46094071	44668265	40348392	42120063	38488168	24082595	13147178	331002596	0	0	0	0	0	0	0	0	0	0	2	3	3	3	2	3	2	1	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	1	2	1	1	0	12	2	2	2	2	2	9	2	1	1	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-12	39721477	42332386	46094069	44668264	40348391	42120062	38488167	24082594	13147178	331002587	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	2	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	1	1	14	2	2	3	3	2	10	2	1	1	27	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-13	39721476	42332385	46094068	44668262	40348390	42120061	38488165	24082593	13147177	331002577	0	0	0	0	0	0	0	0	0	0	3	3	4	3	3	3	3	2	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	1	1	16	3	3	3	3	3	11	3	2	1	31	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-14	39721475	42332383	46094066	44668261	40348389	42120059	38488164	24082592	13147177	331002566	0	0	0	0	0	0	0	0	0	0	3	4	4	4	4	4	3	2	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	2	2	3	2	1	1	18	4	4	4	4	4	11	3	2	1	37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-15	39721473	42332381	46094064	44668259	40348387	42120058	38488162	24082591	13147176	331002553	0	0	0	0	0	0	0	0	0	1	4	4	5	4	4	4	4	2	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	3	3	3	2	2	1	21	4	5	5	5	4	12	4	2	1	44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-16	39721471	42332380	46094062	44668257	40348385	42120056	38488161	24082590	13147176	331002538	0	0	0	0	0	0	0	0	0	1	5	5	5	5	5	5	4	3	2	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	2	1	24	5	6	6	6	5	13	5	3	1	51	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-02-17	39721469	42332377	46094060	44668255	40348383	42120053	38488159	24082589	13147175	331002521	0	0	0	0	0	0	0	0	0	1	5	5	6	6	5	5	5	3	2	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	4	3	4	3	2	1	27	6	7	7	7	6	14	6	4	2	59	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2020-02-18	39721467	42332375	46094057	44668252	40348381	42120051	38488157	24082588	13147174	331002502	0	0	0	0	0	0	0	0	0	1	6	6	7	7	6	6	6	4	2	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	4	2	1	31	7	8	9	8	8	16	7	4	2	69	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2020-02-19	39721464	42332372	46094054	44668249	40348378	42120048	38488154	24082586	13147173	331002480	0	0	0	0	0	0	0	0	0	1	7	7	8	7	7	7	6	4	2	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	5	5	4	4	4	3	1	35	9	9	10	10	9	17	8	5	2	79	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2020-02-20	39721461	42332369	46094051	44668246	40348375	42120045	38488151	24082584	13147172	331002455	0	0	0	0	0	0	0	0	0	1	8	8	9	8	8	8	7	5	3	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	6	5	5	5	5	3	2	40	10	11	12	11	10	19	10	6	3	92	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2020-02-21	39721458	42332365	46094047	44668242	40348372	42120042	38488148	24082582	13147171	331002427	0	0	0	0	0	0	0	0	0	1	9	9	10	10	9	9	8	5	3	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	6	6	6	6	5	3	2	45	12	13	14	13	12	20	11	7	3	106	0	0	0	0	0	1	1	1	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2020-02-22	39721454	42332361	46094043	44668238	40348368	42120037	38488144	24082580	13147170	331002395	0	0	0	0	0	0	0	0	0	1	10	10	11	11	10	10	9	6	3	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	7	7	7	6	7	6	4	2	52	14	15	16	16	14	22	13	8	4	121	0	0	0	0	0	1	1	1	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2020-02-23	39721450	42332357	46094037	44668233	40348363	42120033	38488140	24082577	13147169	331002359	0	0	0	0	0	0	0	0	0	2	11	12	13	12	11	12	11	7	4	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	7	8	8	7	7	7	4	2	59	16	17	19	18	16	25	15	9	5	139	0	0	0	0	0	1	1	1	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
2020-02-24	39721445	42332351	46094032	44668227	40348358	42120028	38488135	24082574	13147167	331002318	0	0	0	0	0	0	0	1	1	2	12	13	14	14	13	13	12	8	4	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	8	9	9	8	8	8	5	3	66	19	20	22	21	19	27	17	10	5	160	0	0	0	0	0	1	1	2	2	6	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0
2020-02-25	39721439	42332345	46094025	44668221	40348353	42120022	38488130	24082571	13147165	331002271	0	0	0	0	0	0	1	1	1	2	14	15	16	16	14	15	14	9	5	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9	10	11	10	9	10	9	6	3	75	21	23	25	24	22	30	20	12	6	183	0	0	0	0	0	1	2	2	2	6	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0
2020-02-26	39721433	42332339	46094018	44668214	40348346	42120015	38488124	24082567	13147163	331002218	0	0	0	0	0	0	1	1	1	2	16	17	19	18	16	17	16	10	5	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	11	12	12	10	11	10	6	3	86	25	26	29	28	25	34	23	14	7	209	0	0	0	0	0	1	2	2	2	7	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0
2020-02-27	39721426	42332331	46094010	44668206	40348339	42120007	38488117	24082563	13147161	331002159	0	0	0	0	0	0	1	1	1	3	18	19	21	20	18	19	18	11	6	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	12	12	14	13	12	12	11	7	4	97	28	30	33	32	29	38	26	16	8	239	0	0	0	0	0	1	2	2	2	8	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0
2020-02-28	39721418	42332322	46094000	44668197	40348331	42119999	38488109	24082558	13147158	331002091	0	0	0	0	0	0	1	1	1	3	21	22	24	23	21	22	20	12	7	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	13	14	15	15	13	14	13	8	4	110	32	35	38	36	33	42	30	18	9	273	0	0	0	0	0	1	2	3	3	10	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0
2020-02-29	39721409	42332313	46093989	44668186	40348321	42119989	38488100	24082552	13147155	331002014	0	0	0	0	0	0	1	1	1	3	23	25	27	26	24	25	23	14	8	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	15	16	17	17	15	16	15	9	5	125	37	40	43	42	38	47	35	21	10	311	0	0	0	0	0	1	3	3	3	11	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	1
2020-03-01	39721398	42332301	46093977	44668174	40348311	42119978	38488090	24082546	13147151	331001927	0	0	0	0	0	0	1	1	1	4	26	28	31	30	27	28	26	16	9	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	17	18	20	19	17	18	16	10	6	142	42	45	49	48	43	52	40	24	12	355	0	0	0	0	1	1	3	4	4	13	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	0	0	0	0	1
2020-03-02	39721386	42332289	46093964	44668161	40348299	42119965	38488078	24082539	13147147	331001829	0	0	0	0	0	0	1	1	1	4	30	32	35	34	30	32	29	18	10	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	19	21	22	22	20	20	19	12	6	161	48	52	56	54	49	59	45	27	14	404	0	0	0	0	1	1	4	4	4	14	0	0	0	0	0	0	1	1	2	4	0	0	0	0	0	0	0	0	0	1
2020-03-03	39721373	42332275	46093948	44668146	40348285	42119951	38488065	24082531	13147143	331001717	0	0	0	0	0	0	1	1	1	5	34	36	39	38	34	36	33	21	11	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	22	23	25	25	22	23	21	13	7	182	55	59	64	62	56	66	52	31	15	460	0	0	0	0	1	2	4	5	5	16	0	0	0	0	0	0	1	2	2	5	0	0	0	0	0	0	0	0	0	1
2020-03-04	39721358	42332259	46093931	44668129	40348270	42119935	38488051	24082521	13147138	331001592	0	0	0	0	0	0	1	2	2	6	38	41	44	43	39	41	37	23	13	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	25	26	29	28	25	26	24	15	8	206	63	67	73	71	64	74	59	35	18	524	0	0	0	0	1	2	5	5	5	19	0	0	0	0	0	0	1	2	2	6	0	0	0	0	0	0	0	0	0	1
2020-03-05	39721341	42332240	46093911	44668110	40348252	42119917	38488034	24082511	13147132	331001449	0	0	0	0	0	1	2	2	2	6	43	46	50	49	44	46	42	26	14	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4	28	30	32	31	28	30	27	17	9	233	72	77	83	81	73	83	67	40	20	595	0	0	0	0	1	2	5	6	6	21	0	0	0	0	0	0	1	2	3	7	0	0	0	0	0	0	0	0	0	1
2020-03-06	39721321	42332220	46093888	44668088	40348233	42119897	38488015	24082499	13147126	331001288	0	0	0	0	0	1	2	2	2	7	49	52	57	55	50	52	48	30	16	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	5	32	34	37	36	32	34	31	19	11	264	82	87	95	92	83	94	76	46	23	677	0	0	0	0	1	2	6	7	7	24	0	0	0	0	0	0	2	2	3	8	0	0	0	0	0	0	0	0	0	1
2020-03-07	39721300	42332196	46093863	44668064	40348211	42119873	38487994	24082486	13147119	331001106	0	0	0	0	0	1	2	2	2	8	56	59	64	62	56	59	54	34	18	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	6	36	38	42	40	36	38	35	22	12	299	93	99	108	104	94	106	87	52	26	769	0	0	0	0	1	3	7	8	8	27	0	0	0	0	0	1	2	3	3	9	0	0	0	0	0	0	0	0	1	1
2020-03-08	39721275	42332170	46093834	44668036	40348186	42119847	38487970	24082471	13147111	331000900	0	0	0	0	0	1	2	3	3	9	63	67	73	71	64	67	61	38	21	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	6	41	43	47	46	41	43	39	25	13	338	106	113	123	119	107	119	99	59	29	873	0	0	0	1	1	3	8	9	9	31	0	0	0	0	0	1	2	3	4	10	0	0	0	0	0	0	0	1	1	2
2020-03-09	39721247	42332140	46093802	44668004	40348157	42119818	38487943	24082454	13147101	331000667	0	0	0	0	0	1	3	3	3	10	71	76	82	80	72	75	69	43	24	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	7	46	49	53	52	47	49	45	28	15	383	120	128	139	135	121	134	112	67	33	990	0	0	0	1	1	3	9	10	10	35	0	0	0	0	0	1	2	4	4	11	0	0	0	0	0	0	0	1	1	2
2020-03-10	39721215	42332107	46093765	44667969	40348125	42119784	38487913	24082435	13147091	331000404	0	0	0	0	0	1	3	3	3	12	80	85	93	90	81	85	78	49	27	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	8	52	55	60	58	53	55	50	32	17	433	136	145	158	153	138	151	127	76	38	1124	0	0	0	1	2	4	10	12	11	40	0	0	0	0	0	1	3	4	5	13	0	0	0	0	0	0	0	1	1	2
2020-03-11	39721180	42332069	46093724	44667929	40348089	42119746	38487878	24082413	13147079	331000108	0	0	0	0	1	1	3	4	4	13	91	97	105	102	92	96	88	55	30	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	4	9	59	63	68	66	60	62	57	36	19	490	155	165	180	174	157	170	144	86	43	1274	0	0	1	1	2	4	11	13	13	45	0	0	0	0	0	1	3	5	6	14	0	0	0	0	0	0	0	1	1	2
2020-03-12	39721140	42332026	46093677	44667884	40348048	42119704	38487839	24082389	13147066	330999773	0	0	0	0	1	1	4	4	4	15	102	109	119	115	104	108	99	62	34	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	4	11	66	71	77	75	67	70	64	40	22	553	176	187	204	197	178	192	164	98	49	1445	0	0	1	1	2	5	13	15	15	51	0	0	0	0	0	1	3	5	6	16	0	0	0	0	0	0	0	1	1	3
2020-03-13	39721094	42331978	46093625	44667833	40348002	42119656	38487795	24082361	13147051	330999395	0	0	0	0	1	2	4	5	5	17	115	123	134	130	117	122	112	70	38	962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	5	12	75	80	87	84	76	80	73	46	25	625	199	212	231	224	201	217	186	111	55	1637	0	0	1	1	2	5	14	17	17	58	0	0	0	0	0	1	4	6	7	18	0	0	0	0	0	0	1	1	1	3
2020-03-14	39721043	42331923	46093565	44667775	40347950	42119601	38487746	24082330	13147034	330998968	0	0	0	0	1	2	5	6	6	19	130	139	151	147	132	138	126	79	43	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	5	13	85	90	98	95	86	90	82	51	28	706	226	241	262	254	228	245	211	126	63	1855	0	0	1	1	3	6	16	19	19	66	0	0	0	0	0	1	4	7	8	21	0	0	0	0	0	0	1	1	1	3
2020-03-15	39720985	42331862	46093498	44667710	40347891	42119540	38487690	24082295	13147015	330998487	0	0	0	0	1	2	5	6	6	22	147	157	171	165	149	156	142	89	49	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	6	15	96	102	111	108	97	102	93	58	32	798	256	273	297	287	259	276	239	143	71	2100	0	0	1	1	3	7	19	22	21	74	0	0	0	0	0	1	5	8	9	24	0	0	0	0	0	0	1	1	2	4
2020-03-16	39720920	42331792	46093423	44667637	40347825	42119471	38487627	24082256	13146993	330997944	0	0	0	0	1	2	6	7	7	24	166	177	193	187	169	176	161	101	55	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	7	17	108	115	125	122	110	115	105	66	36	901	290	309	336	325	293	312	270	162	81	2378	0	0	1	1	4	8	21	25	24	84	0	0	0	0	1	2	6	9	10	27	0	0	0	0	0	0	1	2	2	4
2020-03-17	39720847	42331714	46093338	44667554	40347751	42119393	38487556	24082211	13146969	330997332	0	0	0	0	1	2	7	8	8	28	187	199	217	210	190	198	181	113	62	1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	6	8	20	122	130	142	137	124	129	118	74	40	1017	328	350	380	368	332	352	306	183	91	2691	0	1	1	2	4	9	24	28	27	95	0	0	0	0	1	2	6	10	12	30	0	0	0	0	0	0	1	2	2	5
2020-03-18	39720764	42331626	46093242	44667461	40347667	42119306	38487475	24082161	13146941	330996643	0	0	0	1	1	3	8	9	9	31	211	225	245	237	214	224	204	128	70	1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	7	9	22	138	147	160	155	140	146	133	83	46	1147	371	396	430	417	375	398	346	207	103	3044	0	1	1	2	5	10	27	32	31	108	0	0	0	0	1	2	7	11	13	35	0	0	0	0	0	0	1	2	2	6
2020-03-19	39720671	42331526	46093133	44667357	40347572	42119207	38487385	24082105	13146911	330995866	0	0	0	1	1	3	9	10	10	35	238	253	276	267	241	252	230	144	79	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	8	10	25	155	166	180	175	158	165	150	94	51	1294	420	448	487	472	425	449	392	234	117	3443	0	1	1	2	5	11	31	36	35	122	0	0	0	0	1	2	8	12	15	39	0	0	0	0	0	0	1	2	3	7
2020-03-20	39720566	42331415	46093012	44667239	40347465	42119095	38487283	24082041	13146876	330994992	0	0	0	1	2	4	10	12	11	40	268	285	311	301	272	284	259	162	89	2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	9	11	28	175	187	203	197	178	186	170	106	58	1460	475	506	551	533	480	506	443	265	132	3893	0	1	2	2	6	13	35	40	39	138	0	0	0	0	1	2	9	14	17	44	0	0	0	0	0	0	1	3	3	7
2020-03-21	39720448	42331289	46092875	44667106	40347345	42118970	38487169	24081969	13146837	330994007	0	0	1	1	2	4	11	13	13	45	302	321	350	339	306	320	292	183	100	2514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	10	12	32	197	210	229	222	201	209	191	120	65	1646	537	572	623	603	543	571	501	300	149	4400	0	1	2	3	7	14	39	46	45	156	0	0	0	0	1	3	11	16	19	50	0	0	0	0	0	0	2	3	3	8
2020-03-22	39720315	42331147	46092720	44666956	40347210	42118829	38487040	24081889	13146793	330992898	0	0	1	1	2	5	13	15	15	50	340	362	394	382	345	360	329	206	112	2830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8	11	14	36	223	237	258	250	226	236	216	135	74	1855	607	647	704	682	614	645	566	339	169	4972	0	1	2	3	7	16	44	52	50	176	0	0	0	0	1	3	12	18	22	57	0	0	0	0	0	0	2	3	4	10
2020-03-23	39720165	42330987	46092546	44666788	40347058	42118670	38486895	24081798	13146743	330991651	0	0	1	1	2	5	14	17	16	57	382	407	444	430	388	405	370	232	127	3186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	9	13	16	41	251	267	291	282	255	266	243	152	83	2090	686	731	795	770	693	727	640	383	191	5616	0	1	2	3	8	18	50	58	57	199	0	0	0	0	1	4	14	20	25	64	0	0	0	0	0	1	2	4	4	11
2020-03-24	39719997	42330808	46092351	44666598	40346887	42118492	38486732	24081696	13146687	330990248	0	0	1	1	3	6	16	19	19	64	430	458	499	484	437	456	417	261	142	3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	15	18	46	282	301	328	318	287	300	274	171	94	2354	775	825	898	870	783	821	723	432	215	6342	0	1	3	4	9	21	56	66	64	225	0	0	0	0	1	4	15	23	28	72	0	0	0	0	0	1	2	4	5	12
2020-03-25	39719807	42330606	46092131	44666386	40346695	42118291	38486548	24081581	13146625	330988671	0	0	1	1	3	6	18	21	21	72	484	516	562	544	492	513	469	293	160	4033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	11	17	20	52	318	339	369	358	323	337	308	193	105	2650	875	932	1014	982	884	926	816	488	243	7159	0	1	3	4	11	23	64	74	72	254	0	0	0	1	2	4	17	26	31	82	0	0	0	0	0	1	3	5	6	14
2020-03-26	39719595	42330379	46091884	44666146	40346479	42118065	38486342	24081452	13146554	330986897	0	0	1	1	3	7	20	24	24	81	544	580	632	612	553	577	527	330	180	4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	12	19	23	58	358	382	415	403	364	380	347	217	119	2984	987	1052	1144	1108	998	1044	921	551	274	8079	0	2	3	5	12	26	72	84	82	286	0	0	0	1	2	5	19	29	36	92	0	0	0	0	0	1	3	5	7	16
2020-03-27	39719355	42330124	46091607	44665877	40346236	42117812	38486110	24081307	13146475	330984905	0	0	1	2	4	8	23	27	27	92	612	652	710	688	621	649	593	371	203	5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	14	21	25	66	403	429	468	453	409	427	390	244	133	3357	1114	1187	1291	1251	1126	1177	1039	622	310	9115	1	2	4	6	14	30	81	95	92	323	0	0	0	1	2	6	22	33	40	104	0	0	0	0	0	1	3	6	7	18
